time,gFx,gFy,gFz,TgF
22:52:18:984,0.7896,-0.0159,-0.8846,1.171
22:52:18:985,0.7889,-0.0266,-0.8970,1.180
22:52:18:986,0.7923,-0.0354,-0.9034,1.187
22:52:18:988,0.8003,-0.0406,-0.9044,1.193
22:52:18:989,0.8118,-0.0418,-0.8995,1.197
22:52:18:990,0.8267,-0.0379,-0.8853,1.197
22:52:18:990,0.8453,-0.0281,-0.8636,1.194
22:52:18:991,0.8707,-0.0129,-0.8374,1.195
22:52:18:992,0.9059,0.0054,-0.8074,1.201
22:52:18:993,0.9513,0.0264,-0.7771,1.218
22:52:18:993,1.0075,0.0464,-0.7480,1.246
22:52:18:996,1.0635,0.0665,-0.7163,1.276
22:52:18:997,1.1177,0.0897,-0.6850,1.307
22:52:19:000,1.1724,0.1134,-0.6562,1.343
22:52:19:010,1.2252,0.1361,-0.6295,1.380
22:52:19:012,1.2748,0.1590,-0.6044,1.417
22:52:19:013,1.3205,0.1815,-0.5804,1.452
22:52:19:014,1.3598,0.2035,-0.5570,1.483
22:52:19:015,1.3930,0.2243,-0.5318,1.508
22:52:19:016,1.4216,0.2446,-0.5066,1.530
22:52:19:017,1.4463,0.2636,-0.4817,1.549
22:52:19:017,1.4658,0.2807,-0.4553,1.563
22:52:19:018,1.4807,0.2961,-0.4280,1.573
22:52:19:025,1.4947,0.3103,-0.4018,1.583
22:52:19:027,1.5059,0.3227,-0.3791,1.591
22:52:19:028,1.5127,0.3332,-0.3586,1.595
22:52:19:029,1.5176,0.3413,-0.3381,1.598
22:52:19:030,1.5176,0.3472,-0.3200,1.596
22:52:19:031,1.5108,0.3501,-0.3056,1.587
22:52:19:032,1.4969,0.3525,-0.2956,1.573
22:52:19:033,1.4712,0.3552,-0.2872,1.548
22:52:19:057,1.4297,0.3569,-0.2787,1.507
22:52:19:059,1.3764,0.3582,-0.2701,1.456
22:52:19:060,1.3163,0.3579,-0.2609,1.397
22:52:19:061,1.2521,0.3555,-0.2528,1.335
22:52:19:061,1.1859,0.3518,-0.2469,1.271
22:52:19:062,1.1201,0.3457,-0.2421,1.207
22:52:19:063,1.0552,0.3384,-0.2389,1.144
22:52:19:064,0.9912,0.3305,-0.2359,1.082
22:52:19:065,0.9301,0.3208,-0.2325,1.022
22:52:19:066,0.8724,0.3090,-0.2267,0.964
22:52:19:066,0.8194,0.2966,-0.2188,0.910
22:52:19:067,0.7713,0.2836,-0.2083,0.860
22:52:19:068,0.7283,0.2702,-0.1971,0.813
22:52:19:068,0.6907,0.2565,-0.1854,0.772
22:52:19:069,0.6599,0.2433,-0.1749,0.737
22:52:19:070,0.6354,0.2318,-0.1656,0.709
22:52:19:071,0.6164,0.2206,-0.1578,0.685
22:52:19:072,0.6020,0.2099,-0.1526,0.667
22:52:19:073,0.5924,0.2001,-0.1490,0.654
22:52:19:074,0.5861,0.1930,-0.1478,0.646
22:52:19:076,0.5829,0.1888,-0.1497,0.642
22:52:19:077,0.5829,0.1869,-0.1539,0.642
22:52:19:079,0.5854,0.1874,-0.1609,0.646
22:52:19:081,0.5878,0.1886,-0.1656,0.649
22:52:19:084,0.5959,0.1923,-0.1771,0.661
22:52:19:085,0.6076,0.1981,-0.1910,0.677
22:52:19:088,0.6213,0.2047,-0.2057,0.695
22:52:19:090,0.6367,0.2106,-0.2206,0.715
22:52:19:091,0.6535,0.2167,-0.2350,0.736
22:52:19:093,0.6716,0.2231,-0.2494,0.759
22:52:19:095,0.6921,0.2279,-0.2616,0.783
22:52:19:097,0.7146,0.2314,-0.2709,0.807
22:52:19:099,0.7378,0.2321,-0.2765,0.829
22:52:19:102,0.7627,0.2301,-0.2819,0.852
22:52:19:104,0.7876,0.2265,-0.2877,0.875
22:52:19:106,0.8133,0.2199,-0.2909,0.897
22:52:19:108,0.8375,0.2121,-0.2890,0.916
22:52:19:112,0.8592,0.2028,-0.2826,0.932
22:52:19:113,0.8810,0.1915,-0.2738,0.947
22:52:19:114,0.9030,0.1791,-0.2638,0.962
22:52:19:115,0.9245,0.1644,-0.2523,0.976
22:52:19:117,0.9452,0.1490,-0.2408,0.989
22:52:19:125,0.9657,0.1334,-0.2289,1.003
22:52:19:127,0.9843,0.1180,-0.2164,1.016
22:52:19:128,1.0039,0.1038,-0.2030,1.030
22:52:19:129,1.0236,0.0906,-0.1890,1.045
22:52:19:130,1.0417,0.0779,-0.1754,1.059
22:52:19:131,1.0591,0.0662,-0.1619,1.073
22:52:19:132,1.0754,0.0547,-0.1490,1.087
22:52:19:133,1.0920,0.0440,-0.1363,1.101
22:52:19:139,1.1074,0.0354,-0.1260,1.114
22:52:19:140,1.1214,0.0286,-0.1172,1.127
22:52:19:140,1.1321,0.0232,-0.1106,1.136
22:52:19:141,1.1409,0.0195,-0.1079,1.145
22:52:19:143,1.1485,0.0166,-0.1084,1.152
22:52:19:145,1.1561,0.0132,-0.1111,1.160
22:52:19:147,1.1617,0.0107,-0.1153,1.166
22:52:19:149,1.1639,0.0100,-0.1221,1.168
22:52:19:151,1.1634,0.0105,-0.1304,1.169
22:52:19:171,1.1636,0.0122,-0.1397,1.170
22:52:19:173,1.1639,0.0161,-0.1499,1.171
22:52:19:175,1.1636,0.0200,-0.1605,1.173
22:52:19:175,1.1605,0.0239,-0.1700,1.171
22:52:19:176,1.1553,0.0291,-0.1783,1.167
22:52:19:177,1.1490,0.0349,-0.1861,1.162
22:52:19:178,1.1414,0.0413,-0.1932,1.157
22:52:19:179,1.1316,0.0486,-0.1993,1.148
22:52:19:179,1.1192,0.0562,-0.2032,1.138
22:52:19:180,1.1040,0.0640,-0.2054,1.124
22:52:19:181,1.0867,0.0716,-0.2071,1.108
22:52:19:181,1.0703,0.0799,-0.2083,1.093
22:52:19:182,1.0532,0.0882,-0.2105,1.078
22:52:19:183,1.0351,0.0960,-0.2125,1.061
22:52:19:184,1.0192,0.1029,-0.2132,1.047
22:52:19:185,1.0048,0.1097,-0.2149,1.034
22:52:19:185,0.9902,0.1170,-0.2176,1.022
22:52:19:189,0.9755,0.1239,-0.2215,1.010
22:52:19:191,0.9621,0.1309,-0.2245,0.999
22:52:19:192,0.9501,0.1375,-0.2281,0.989
22:52:19:193,0.9391,0.1434,-0.2315,0.980
22:52:19:195,0.9284,0.1498,-0.2347,0.972
22:52:19:197,0.9181,0.1564,-0.2377,0.964
22:52:19:199,0.9086,0.1632,-0.2408,0.958
22:52:19:203,0.8993,0.1693,-0.2440,0.951
22:52:19:205,0.8900,0.1749,-0.2479,0.944
22:52:19:206,0.8819,0.1796,-0.2518,0.939
22:52:19:207,0.8753,0.1847,-0.2555,0.935
22:52:19:209,0.8700,0.1896,-0.2596,0.932
22:52:19:211,0.8636,0.1950,-0.2633,0.929
22:52:19:213,0.8575,0.1984,-0.2665,0.925
22:52:19:214,0.8514,0.2020,-0.2699,0.921
22:52:19:216,0.8465,0.2064,-0.2741,0.919
22:52:19:221,0.8416,0.2094,-0.2792,0.917
22:52:19:222,0.8370,0.2106,-0.2846,0.914
22:52:19:224,0.8304,0.2116,-0.2894,0.910
22:52:19:225,0.8223,0.2130,-0.2934,0.904
22:52:19:227,0.8162,0.2135,-0.2975,0.900
22:52:19:229,0.8126,0.2125,-0.3024,0.898
22:52:19:233,0.8084,0.2103,-0.3068,0.895
22:52:19:234,0.8030,0.2081,-0.3097,0.891
22:52:19:235,0.7972,0.2062,-0.3114,0.885
22:52:19:242,0.7916,0.2035,-0.3131,0.880
22:52:19:244,0.7872,0.2001,-0.3131,0.875
22:52:19:245,0.7828,0.1959,-0.3127,0.870
22:52:19:246,0.7808,0.1925,-0.3131,0.867
22:52:19:247,0.7774,0.1884,-0.3139,0.863
22:52:19:248,0.7710,0.1847,-0.3151,0.857
22:52:19:249,0.7666,0.1781,-0.3136,0.851
22:52:19:251,0.7664,0.1703,-0.3129,0.848
22:52:19:273,0.7671,0.1612,-0.3131,0.847
22:52:19:276,0.7676,0.1522,-0.3151,0.846
22:52:19:278,0.7659,0.1437,-0.3168,0.843
22:52:19:280,0.7639,0.1351,-0.3163,0.839
22:52:19:281,0.7637,0.1268,-0.3161,0.837
22:52:19:282,0.7639,0.1180,-0.3166,0.835
22:52:19:283,0.7647,0.1090,-0.3158,0.834
22:52:19:284,0.7661,0.0989,-0.3141,0.833
22:52:19:285,0.7679,0.0897,-0.3136,0.833
22:52:19:286,0.7696,0.0801,-0.3146,0.833
22:52:19:288,0.7720,0.0696,-0.3161,0.834
22:52:19:289,0.7754,0.0601,-0.3166,0.836
22:52:19:291,0.7791,0.0518,-0.3161,0.839
22:52:19:292,0.7835,0.0428,-0.3161,0.842
22:52:19:293,0.7881,0.0344,-0.3188,0.846
22:52:19:294,0.7930,0.0264,-0.3222,0.851
22:52:19:295,0.7969,0.0173,-0.3232,0.854
22:52:19:296,0.8008,0.0086,-0.3227,0.857
22:52:19:296,0.8047,0.0017,-0.3215,0.860
22:52:19:297,0.8079,-0.0042,-0.3193,0.862
22:52:19:298,0.8123,-0.0107,-0.3180,0.865
22:52:19:299,0.8184,-0.0173,-0.3183,0.871
22:52:19:300,0.8236,-0.0230,-0.3183,0.875
22:52:19:300,0.8275,-0.0281,-0.3173,0.878
22:52:19:301,0.8306,-0.0327,-0.3158,0.881
22:52:19:304,0.8343,-0.0369,-0.3151,0.884
22:52:19:305,0.8389,-0.0408,-0.3153,0.888
22:52:19:307,0.8436,-0.0445,-0.3161,0.893
22:52:19:309,0.8460,-0.0481,-0.3163,0.895
22:52:19:311,0.8473,-0.0518,-0.3166,0.897
22:52:19:313,0.8499,-0.0530,-0.3171,0.899
22:52:19:314,0.8543,-0.0540,-0.3183,0.904
22:52:19:317,0.8563,-0.0547,-0.3190,0.906
22:52:19:318,0.8607,-0.0562,-0.3205,0.911
22:52:19:321,0.8653,-0.0572,-0.3219,0.915
22:52:19:322,0.8692,-0.0567,-0.3232,0.920
22:52:19:325,0.8717,-0.0555,-0.3227,0.922
22:52:19:326,0.8751,-0.0540,-0.3224,0.925
22:52:19:329,0.8802,-0.0525,-0.3222,0.930
22:52:19:330,0.8837,-0.0508,-0.3224,0.933
22:52:19:333,0.8846,-0.0486,-0.3241,0.934
22:52:19:335,0.8849,-0.0457,-0.3261,0.935
22:52:19:339,0.8851,-0.0420,-0.3276,0.936
22:52:19:340,0.8846,-0.0379,-0.3268,0.935
22:52:19:340,0.8849,-0.0330,-0.3288,0.936
22:52:19:342,0.8846,-0.0276,-0.3342,0.938
22:52:19:345,0.8854,-0.0232,-0.3417,0.941
22:52:19:346,0.8866,-0.0186,-0.3493,0.945
22:52:19:348,0.8883,-0.0125,-0.3581,0.950
22:52:19:350,0.8876,-0.0059,-0.3671,0.953
22:52:19:365,0.8817,0.0020,-0.3752,0.951
22:52:19:366,0.8766,0.0103,-0.3842,0.950
22:52:19:367,0.8734,0.0176,-0.3955,0.952
22:52:19:368,0.8688,0.0254,-0.4070,0.953
22:52:19:369,0.8629,0.0335,-0.4184,0.953
22:52:19:369,0.8573,0.0420,-0.4304,0.954
22:52:19:370,0.8502,0.0491,-0.4414,0.953
22:52:19:371,0.8438,0.0564,-0.4514,0.953
22:52:19:372,0.8392,0.0633,-0.4627,0.955
22:52:19:373,0.8353,0.0699,-0.4744,0.958
22:52:19:374,0.8311,0.0752,-0.4846,0.960
22:52:19:374,0.8272,0.0804,-0.4934,0.961
22:52:19:376,0.8231,0.0850,-0.5000,0.962
22:52:19:378,0.8194,0.0894,-0.5061,0.962
22:52:19:381,0.8167,0.0916,-0.5105,0.962
22:52:19:382,0.8133,0.0923,-0.5115,0.960
22:52:19:385,0.8116,0.0919,-0.5108,0.958
22:52:19:388,0.8116,0.0909,-0.5091,0.957
22:52:19:389,0.8116,0.0889,-0.5059,0.955
22:52:19:390,0.8128,0.0853,-0.5005,0.953
22:52:19:393,0.8140,0.0814,-0.4937,0.950
22:52:19:394,0.8160,0.0777,-0.4856,0.947
22:52:19:396,0.8184,0.0733,-0.4766,0.944
22:52:19:398,0.8223,0.0689,-0.4666,0.942
22:52:19:400,0.8280,0.0638,-0.4573,0.942
22:52:19:402,0.8346,0.0577,-0.4504,0.944
22:52:19:405,0.8426,0.0508,-0.4500,0.950
22:52:19:406,0.8458,0.0474,-0.4402,0.949
22:52:19:408,0.8455,0.0469,-0.4226,0.941
22:52:19:410,0.8451,0.0467,-0.4077,0.934
22:52:19:413,0.8480,0.0452,-0.3989,0.933
22:52:19:414,0.8543,0.0435,-0.3935,0.936
22:52:19:416,0.8612,0.0413,-0.3891,0.940
22:52:19:418,0.8668,0.0413,-0.3852,0.944
22:52:19:421,0.8717,0.0420,-0.3818,0.947
22:52:19:422,0.8753,0.0418,-0.3789,0.949
22:52:19:424,0.8778,0.0420,-0.3772,0.951
22:52:19:426,0.8797,0.0432,-0.3759,0.953
22:52:19:428,0.8805,0.0447,-0.3752,0.953
22:52:19:430,0.8800,0.0462,-0.3745,0.953
22:52:19:432,0.8778,0.0476,-0.3747,0.951
22:52:19:434,0.8766,0.0491,-0.3769,0.951
22:52:19:440,0.8763,0.0511,-0.3784,0.951
22:52:19:442,0.8758,0.0537,-0.3801,0.952
22:52:19:443,0.8751,0.0559,-0.3820,0.952
22:52:19:444,0.8739,0.0574,-0.3842,0.952
22:52:19:445,0.8729,0.0589,-0.3879,0.952
22:52:19:446,0.8714,0.0606,-0.3908,0.952
22:52:19:448,0.8700,0.0608,-0.3938,0.952
22:52:19:450,0.8673,0.0601,-0.3940,0.950
22:52:19:469,0.8644,0.0611,-0.3928,0.947
22:52:19:471,0.8624,0.0623,-0.3938,0.946
22:52:19:472,0.8622,0.0625,-0.3952,0.946
22:52:19:473,0.8634,0.0611,-0.3962,0.947
22:52:19:474,0.8685,0.0596,-0.3984,0.953
22:52:19:475,0.8771,0.0581,-0.4016,0.962
22:52:19:476,0.8817,0.0564,-0.4026,0.966
22:52:19:476,0.8898,0.0535,-0.4109,0.976
22:52:19:477,0.8898,0.0540,-0.4089,0.976
22:52:19:478,0.8837,0.0589,-0.3979,0.966
22:52:19:479,0.8797,0.0633,-0.3891,0.960
22:52:19:480,0.8817,0.0655,-0.3859,0.961
22:52:19:480,0.8873,0.0667,-0.3874,0.966
22:52:19:481,0.8942,0.0674,-0.3906,0.974
22:52:19:482,0.9000,0.0689,-0.3957,0.981
22:52:19:483,0.9052,0.0713,-0.4023,0.989
22:52:19:485,0.9093,0.0733,-0.4099,0.996
22:52:19:488,0.9122,0.0750,-0.4162,1.001
22:52:19:490,0.9142,0.0772,-0.4216,1.006
22:52:19:491,0.9166,0.0794,-0.4253,1.010
22:52:19:493,0.9203,0.0826,-0.4280,1.014
22:52:19:494,0.9232,0.0865,-0.4292,1.018
22:52:19:497,0.9257,0.0897,-0.4265,1.020
22:52:19:498,0.9298,0.0923,-0.4214,1.022
22:52:19:500,0.9359,0.0958,-0.4202,1.027
22:52:19:502,0.9413,0.0987,-0.4192,1.032
22:52:19:505,0.9464,0.1009,-0.4177,1.037
22:52:19:507,0.9557,0.1009,-0.4182,1.045
22:52:19:509,0.9677,0.0980,-0.4263,1.059
22:52:19:510,0.9665,0.0999,-0.4202,1.056
22:52:19:513,0.9613,0.1048,-0.4087,1.047
22:52:19:514,0.9599,0.1087,-0.4026,1.044
22:52:19:517,0.9640,0.1085,-0.4009,1.047
22:52:19:519,0.9709,0.1053,-0.4006,1.053
22:52:19:521,0.9765,0.1007,-0.3999,1.057
22:52:19:523,0.9797,0.0950,-0.3972,1.059
22:52:19:525,0.9811,0.0892,-0.3933,1.058
22:52:19:526,0.9811,0.0826,-0.3886,1.055
22:52:19:528,0.9804,0.0745,-0.3840,1.052
22:52:19:530,0.9772,0.0655,-0.3796,1.047
22:52:19:533,0.9723,0.0559,-0.3762,1.040
22:52:19:534,0.9679,0.0457,-0.3725,1.033
22:52:19:536,0.9653,0.0340,-0.3698,1.029
22:52:19:543,0.9621,0.0227,-0.3686,1.025
22:52:19:544,0.9591,0.0112,-0.3691,1.021
22:52:19:545,0.9569,-0.0012,-0.3703,1.019
22:52:19:546,0.9574,-0.0139,-0.3747,1.021
22:52:19:547,0.9587,-0.0269,-0.3816,1.024
22:52:19:548,0.9565,-0.0398,-0.3889,1.024
22:52:19:550,0.9540,-0.0520,-0.3967,1.025
22:52:19:552,0.9530,-0.0640,-0.4052,1.027
22:52:19:578,0.9508,-0.0752,-0.4133,1.028
22:52:19:579,0.9457,-0.0855,-0.4221,1.027
22:52:19:580,0.9394,-0.0948,-0.4311,1.026
22:52:19:581,0.9359,-0.0992,-0.4348,1.024
22:52:19:582,0.9286,-0.1068,-0.4404,1.020
22:52:19:583,0.9223,-0.1126,-0.4463,1.017
22:52:19:583,0.9135,-0.1158,-0.4502,1.011
22:52:19:584,0.9034,-0.1180,-0.4553,1.004
22:52:19:585,0.8959,-0.1200,-0.4634,1.001
22:52:19:586,0.8873,-0.1200,-0.4688,0.996
22:52:19:587,0.8768,-0.1158,-0.4705,0.987
22:52:19:588,0.8673,-0.1055,-0.4724,0.979
22:52:19:589,0.8595,-0.0897,-0.4778,0.974
22:52:19:589,0.8534,-0.0706,-0.4844,0.971
22:52:19:590,0.8534,-0.0503,-0.4922,0.975
22:52:19:591,0.8600,-0.0293,-0.5003,0.985
22:52:19:591,0.8832,-0.0090,-0.5142,1.012
22:52:19:592,0.9164,0.0071,-0.5328,1.051
22:52:19:593,0.9315,0.0274,-0.5340,1.066
22:52:19:594,0.9479,0.0496,-0.5316,1.081
22:52:19:594,0.9753,0.0689,-0.5311,1.107
22:52:19:597,1.0117,0.0855,-0.5342,1.142
22:52:19:599,1.0527,0.0997,-0.5382,1.182
22:52:19:601,1.0950,0.1126,-0.5423,1.223
22:52:19:602,1.1368,0.1253,-0.5452,1.263
22:52:19:607,1.1788,0.1363,-0.5474,1.304
22:52:19:609,1.2213,0.1456,-0.5489,1.344
22:52:19:610,1.2645,0.1524,-0.5494,1.385
22:52:19:611,1.3085,0.1561,-0.5496,1.426
22:52:19:612,1.3623,0.1546,-0.5584,1.478
22:52:19:614,1.4199,0.1471,-0.5726,1.535
22:52:19:616,1.4524,0.1434,-0.5640,1.562
22:52:19:618,1.4746,0.1424,-0.5452,1.576
22:52:19:625,1.5018,0.1390,-0.5296,1.596
22:52:19:627,1.5357,0.1307,-0.5203,1.624
22:52:19:629,1.5716,0.1195,-0.5169,1.656
22:52:19:629,1.6061,0.1065,-0.5152,1.687
22:52:19:630,1.6347,0.0945,-0.5118,1.712
22:52:19:631,1.6530,0.0845,-0.5071,1.727
22:52:19:632,1.6610,0.0757,-0.5044,1.734
22:52:19:635,1.6596,0.0667,-0.5039,1.731
22:52:19:636,1.6498,0.0586,-0.5018,1.721
22:52:19:658,1.6327,0.0515,-0.4944,1.702
22:52:19:660,1.6068,0.0464,-0.4842,1.674
22:52:19:661,1.5694,0.0432,-0.4685,1.634
22:52:19:661,1.5220,0.0420,-0.4473,1.582
22:52:19:662,1.4666,0.0410,-0.4255,1.523
22:52:19:663,1.4067,0.0410,-0.4045,1.460
22:52:19:664,1.3456,0.0432,-0.3801,1.395
22:52:19:664,1.2851,0.0474,-0.3488,1.329
22:52:19:665,1.2264,0.0515,-0.3139,1.264
22:52:19:666,1.1692,0.0567,-0.2799,1.201
22:52:19:666,1.1145,0.0630,-0.2452,1.141
22:52:19:667,1.0684,0.0687,-0.2113,1.090
22:52:19:668,1.0273,0.0733,-0.1795,1.045
22:52:19:669,0.9853,0.0796,-0.1487,1.000
22:52:19:669,0.9450,0.0875,-0.1211,0.959
22:52:19:671,0.9056,0.0960,-0.0952,0.919
22:52:19:671,0.8688,0.1051,-0.0698,0.882
22:52:19:672,0.8355,0.1138,-0.0478,0.850
22:52:19:674,0.8082,0.1224,-0.0300,0.825
22:52:19:676,0.7852,0.1314,-0.0161,0.804
22:52:19:678,0.7652,0.1422,-0.0092,0.787
22:52:19:680,0.7490,0.1559,-0.0126,0.775
22:52:19:682,0.7368,0.1717,-0.0217,0.768
22:52:19:684,0.7251,0.1884,-0.0288,0.761
22:52:19:686,0.7144,0.2042,-0.0298,0.756
22:52:19:690,0.7046,0.2189,-0.0254,0.752
22:52:19:692,0.6982,0.2326,-0.0195,0.751
22:52:19:693,0.6958,0.2458,-0.0144,0.754
22:52:19:694,0.6987,0.2585,-0.0102,0.762
22:52:19:696,0.7085,0.2712,-0.0075,0.776
22:52:19:698,0.7241,0.2836,-0.0051,0.795
22:52:19:700,0.7446,0.2944,-0.0024,0.819
22:52:19:702,0.7698,0.3039,-0.0012,0.845
22:52:19:705,0.7989,0.3132,-0.0036,0.876
22:52:19:707,0.8316,0.3220,-0.0068,0.909
22:52:19:708,0.8663,0.3296,-0.0114,0.944
22:52:19:710,0.9027,0.3369,-0.0175,0.980
22:52:19:713,0.9391,0.3447,-0.0261,1.017
22:52:19:714,0.9748,0.3520,-0.0359,1.053
22:52:19:717,1.0080,0.3591,-0.0473,1.086
22:52:19:718,1.0378,0.3655,-0.0603,1.117
22:52:19:721,1.0644,0.3718,-0.0740,1.144
22:52:19:722,1.0869,0.3777,-0.0886,1.168
22:52:19:726,1.1038,0.3831,-0.1040,1.187
22:52:19:728,1.1157,0.3887,-0.1194,1.201
22:52:19:729,1.1233,0.3946,-0.1341,1.212
22:52:19:730,1.1253,0.3992,-0.1490,1.217
22:52:19:733,1.1223,0.4031,-0.1646,1.217
22:52:19:734,1.1148,0.4055,-0.1800,1.213
22:52:19:737,1.1035,0.4051,-0.1949,1.205
22:52:19:738,1.0891,0.4029,-0.2105,1.193
22:52:19:745,1.0720,0.4002,-0.2284,1.180
22:52:19:747,1.0512,0.3953,-0.2469,1.162
22:52:19:748,1.0293,0.3887,-0.2667,1.144
22:52:19:749,1.0073,0.3801,-0.2875,1.126
22:52:19:750,0.9870,0.3701,-0.3068,1.109
22:52:19:751,0.9684,0.3601,-0.3259,1.094
22:52:19:752,0.9513,0.3491,-0.3447,1.080
22:52:19:754,0.9340,0.3371,-0.3625,1.066
22:52:19:779,0.9171,0.3247,-0.3789,1.052
22:52:19:781,0.9027,0.3122,-0.3928,1.040
22:52:19:782,0.8888,0.3000,-0.4040,1.028
22:52:19:783,0.8756,0.2880,-0.4145,1.017
22:52:19:784,0.8639,0.2763,-0.4236,1.007
22:52:19:784,0.8534,0.2639,-0.4307,0.997
22:52:19:785,0.8436,0.2514,-0.4373,0.987
22:52:19:786,0.8348,0.2397,-0.4441,0.979
22:52:19:786,0.8280,0.2287,-0.4497,0.973
22:52:19:788,0.8236,0.2184,-0.4558,0.969
22:52:19:788,0.8201,0.2091,-0.4619,0.966
22:52:19:790,0.8167,0.1996,-0.4646,0.962
22:52:19:791,0.8153,0.1908,-0.4651,0.959
22:52:19:792,0.8155,0.1827,-0.4651,0.957
22:52:19:793,0.8157,0.1737,-0.4634,0.954
22:52:19:793,0.8179,0.1642,-0.4610,0.953
22:52:19:794,0.8196,0.1549,-0.4575,0.951
22:52:19:795,0.8199,0.1459,-0.4534,0.947
22:52:19:795,0.8211,0.1373,-0.4500,0.945
22:52:19:796,0.8236,0.1283,-0.4468,0.944
22:52:19:797,0.8267,0.1190,-0.4426,0.943
22:52:19:798,0.8311,0.1097,-0.4370,0.943
22:52:19:803,0.8350,0.1009,-0.4304,0.942
22:52:19:805,0.8372,0.0931,-0.4233,0.939
22:52:19:806,0.8392,0.0853,-0.4155,0.937
22:52:19:808,0.8429,0.0765,-0.4074,0.935
22:52:19:809,0.8448,0.0721,-0.4035,0.935
22:52:19:810,0.8490,0.0643,-0.3955,0.934
22:52:19:817,0.8524,0.0572,-0.3874,0.933
22:52:19:819,0.8548,0.0506,-0.3781,0.931
22:52:19:820,0.8587,0.0442,-0.3688,0.931
22:52:19:822,0.8629,0.0393,-0.3591,0.930
22:52:19:823,0.8653,0.0344,-0.3488,0.928
22:52:19:825,0.8666,0.0303,-0.3405,0.926
22:52:19:826,0.8670,0.0271,-0.3334,0.924
22:52:19:827,0.8670,0.0252,-0.3254,0.921
22:52:19:828,0.8670,0.0232,-0.3163,0.918
22:52:19:855,0.8663,0.0210,-0.3068,0.914
22:52:19:856,0.8653,0.0195,-0.2968,0.910
22:52:19:857,0.8644,0.0191,-0.2868,0.906
22:52:19:858,0.8631,0.0198,-0.2772,0.902
22:52:19:859,0.8602,0.0210,-0.2677,0.897
22:52:19:860,0.8568,0.0230,-0.2577,0.891
22:52:19:861,0.8539,0.0242,-0.2479,0.886
22:52:19:862,0.8521,0.0269,-0.2384,0.882
22:52:19:862,0.8487,0.0305,-0.2289,0.876
22:52:19:863,0.8460,0.0342,-0.2218,0.872
22:52:19:864,0.8448,0.0386,-0.2174,0.871
22:52:19:864,0.8453,0.0437,-0.2122,0.871
22:52:19:865,0.8473,0.0489,-0.2096,0.872
22:52:19:866,0.8502,0.0540,-0.2096,0.876
22:52:19:866,0.8546,0.0601,-0.2098,0.881
22:52:19:867,0.8604,0.0669,-0.2122,0.888
22:52:19:868,0.8668,0.0752,-0.2169,0.896
22:52:19:869,0.8722,0.0826,-0.2228,0.904
22:52:19:869,0.8751,0.0909,-0.2276,0.909
22:52:19:871,0.8758,0.1009,-0.2311,0.912
22:52:19:872,0.8802,0.1094,-0.2406,0.920
22:52:19:873,0.8846,0.1165,-0.2528,0.928
22:52:19:875,0.8866,0.1244,-0.2645,0.935
22:52:19:876,0.8868,0.1324,-0.2760,0.940
22:52:19:878,0.8856,0.1410,-0.2860,0.943
22:52:19:880,0.8827,0.1510,-0.2926,0.944
22:52:19:882,0.8817,0.1595,-0.3039,0.948
22:52:19:883,0.8790,0.1673,-0.3168,0.952
22:52:19:887,0.8736,0.1747,-0.3293,0.952
22:52:19:888,0.8690,0.1815,-0.3430,0.954
22:52:19:891,0.8634,0.1881,-0.3552,0.955
22:52:19:892,0.8568,0.1947,-0.3659,0.955
22:52:19:894,0.8524,0.2003,-0.3789,0.957
22:52:19:895,0.8448,0.2060,-0.3908,0.956
22:52:19:897,0.8365,0.2111,-0.4004,0.954
22:52:19:899,0.8287,0.2162,-0.4094,0.952
22:52:19:901,0.8194,0.2213,-0.4187,0.950
22:52:19:904,0.8101,0.2255,-0.4282,0.947
22:52:19:906,0.8018,0.2294,-0.4365,0.945
22:52:19:908,0.7955,0.2323,-0.4436,0.943
22:52:19:909,0.7891,0.2348,-0.4487,0.941
22:52:19:911,0.7825,0.2367,-0.4531,0.938
22:52:19:913,0.7779,0.2382,-0.4580,0.937
22:52:19:916,0.7727,0.2392,-0.4612,0.935
22:52:19:917,0.7671,0.2399,-0.4607,0.930
22:52:19:919,0.7625,0.2394,-0.4605,0.926
22:52:19:922,0.7578,0.2384,-0.4614,0.922
22:52:19:924,0.7527,0.2380,-0.4622,0.918
22:52:19:925,0.7490,0.2365,-0.4597,0.914
22:52:19:927,0.7456,0.2343,-0.4553,0.908
22:52:19:929,0.7424,0.2323,-0.4509,0.903
22:52:19:932,0.7398,0.2306,-0.4456,0.897
22:52:19:933,0.7376,0.2287,-0.4395,0.892
22:52:19:936,0.7363,0.2277,-0.4319,0.887
22:52:19:937,0.7354,0.2262,-0.4236,0.882
22:52:19:944,0.7337,0.2248,-0.4143,0.876
22:52:19:945,0.7317,0.2235,-0.4052,0.870
22:52:19:946,0.7297,0.2223,-0.3979,0.865
22:52:19:948,0.7297,0.2213,-0.3896,0.861
22:52:19:949,0.7302,0.2206,-0.3784,0.856
22:52:19:949,0.7297,0.2196,-0.3674,0.851
22:52:19:952,0.7285,0.2191,-0.3574,0.846
22:52:19:953,0.7278,0.2191,-0.3471,0.841
22:52:19:969,0.7275,0.2189,-0.3371,0.837
22:52:19:971,0.7273,0.2191,-0.3280,0.833
22:52:19:972,0.7268,0.2196,-0.3200,0.830
22:52:19:973,0.7258,0.2201,-0.3122,0.826
22:52:19:974,0.7253,0.2213,-0.3058,0.824
